0.629 0.4183 0.1983 2.367 3.809
0.63 0.4213 0.2 2.369 3.882
0.631 0.4243 0.2018 2.371 3.955
0.632 0.4274 0.2036 2.372 4.026
0.633 0.4305 0.2054 2.373 4.096
0.634 0.4337 0.2073 2.373 4.164
0.635 0.437 0.2092 2.373 4.23
0.636 0.4402 0.2111 2.372 4.292
0.637 0.4436 0.2131 2.371 4.352
0.638 0.4469 0.2151 2.369 4.407
0.639 0.4504 0.2172 2.366 4.459
0.64 0.4539 0.2193 2.363 4.505
0.641 0.4574 0.2214 2.359 4.547
0.642 0.461 0.2236 2.355 4.584
0.643 0.4647 0.2258 2.35 4.614
0.644 0.4684 0.2281 2.344 4.638
0.645 0.4722 0.2304 2.338 4.656
0.646 0.476 0.2327 2.331 4.667
0.647 0.4799 0.2352 2.324 4.671
0.648 0.4839 0.2376 2.315 4.668
0.649 0.4879 0.2401 2.307 4.658
0.65 0.492 0.2427 2.298 4.641
0.651 0.4962 0.2453 2.288 4.617
0.652 0.5004 0.2479 2.277 4.586
0.653 0.5047 0.2507 2.266 4.548
0.654 0.5091 0.2534 2.255 4.503
0.655 0.5135 0.2563 2.243 4.452
0.656 0.518 0.2592 2.23 4.396
0.657 0.5226 0.2621 2.217 4.333
0.658 0.5272 0.2651 2.204 4.266
0.659 0.532 0.2682 2.19 4.195
0.66 0.5368 0.2714 2.175 4.119
0.661 0.5416 0.2746 2.16 4.04
0.662 0.5466 0.2778 2.144 3.958
0.663 0.5516 0.2812 2.129 3.873
0.664 0.5568 0.2846 2.112 3.786
0.665 0.562 0.2881 2.096 3.697
0.666 0.5673 0.2917 2.078 3.607
0.667 0.5726 0.2953 2.061 3.517
0.668 0.5781 0.2991 2.043 3.426
0.669 0.5836 0.3029 2.025 3.335
0.67 0.5893 0.3068 2.007 3.244
0.671 0.595 0.3108 1.988 3.154
0.672 0.6008 0.3149 1.969 3.065
0.673 0.6068 0.3191 1.95 2.977
0.674 0.6128 0.3233 1.931 2.89
0.675 0.6189 0.3277 1.911 2.805
0.676 0.6251 0.3322 1.892 2.721
0.677 0.6314 0.3367 1.872 2.639
0.678 0.6378 0.3414 1.852 2.559
0.679 0.6444 0.3462 1.832 2.481
0.68 0.651 0.3511 1.811 2.405
0.681 0.6577 0.3561 1.791 2.331
0.682 0.6646 0.3613 1.771 2.259
0.683 0.6715 0.3666 1.75 2.189
0.684 0.6786 0.372 1.73 2.121
0.685 0.6858 0.3775 1.709 2.056
0.686 0.6931 0.3831 1.689 1.992
0.687 0.7005 0.3889 1.668 1.931
0.688 0.7081 0.3949 1.648 1.871
0.689 0.7157 0.401 1.627 1.813
0.69 0.7235 0.4072 1.607 1.758
0.691 0.7314 0.4137 1.586 1.704
0.692 0.7395 0.4202 1.566 1.652
0.693 0.7477 0.427 1.546 1.602
0.694 0.756 0.4339 1.526 1.554
0.695 0.7644 0.441 1.506 1.507
0.696 0.773 0.4483 1.486 1.462
0.697 0.7817 0.4557 1.467 1.419
0.698 0.7906 0.4634 1.447 1.377
0.699 0.7995 0.4713 1.428 1.337
0.7 0.8087 0.4794 1.408 1.298
0.701 0.818 0.4877 1.389 1.26
0.702 0.8274 0.4962 1.37 1.224
0.703 0.837 0.505 1.352 1.189
0.704 0.8467 0.514 1.333 1.156
0.705 0.8566 0.5233 1.315 1.123
0.706 0.8666 0.5328 1.297 1.092
0.707 0.8768 0.5426 1.279 1.062
0.708 0.8872 0.5526 1.261 1.033
0.709 0.8977 0.563 1.243 1.005
0.71 0.9083 0.5736 1.226 0.9778
0.711 0.9192 0.5846 1.209 0.9517
0.712 0.9302 0.5959 1.192 0.9264
0.713 0.9413 0.6075 1.175 0.9021
0.714 0.9526 0.6194 1.158 0.8786
0.715 0.9641 0.6317 1.142 0.8559
0.716 0.9758 0.6444 1.126 0.834
0.717 0.9876 0.6574 1.11 0.8128
0.718 0.9996 0.6709 1.094 0.7923
0.719 1.012 0.6848 1.079 0.7725
0.72 1.024 0.699 1.064 0.7534
0.721 1.037 0.7138 1.049 0.735
0.722 1.049 0.7289 1.034 0.7171
0.723 1.062 0.7446 1.019 0.6998
0.724 1.075 0.7608 1.005 0.6831
0.725 1.089 0.7774 0.9907 0.6669
0.726 1.102 0.7946 0.9768 0.6513
0.727 1.116 0.8124 0.9631 0.6361
0.728 1.129 0.8307 0.9495 0.6215
0.729 1.143 0.8496 0.9362 0.6072
0.73 1.157 0.8692 0.9231 0.5935
0.731 1.172 0.8894 0.9102 0.5802
0.732 1.186 0.9102 0.8975 0.5673
0.733 1.201 0.9318 0.885 0.5547
0.734 1.216 0.954 0.8727 0.5426
0.735 1.23 0.977 0.8606 0.5309
0.736 1.246 1.001 0.8487 0.5195
0.737 1.261 1.025 0.837 0.5084
0.738 1.276 1.051 0.8255 0.4977
0.739 1.292 1.077 0.8142 0.4873
0.74 1.308 1.104 0.8031 0.4771
0.741 1.324 1.133 0.7921 0.4673
0.742 1.34 1.162 0.7813 0.4578
0.743 1.356 1.192 0.7707 0.4486
0.744 1.372 1.223 0.7603 0.4396
0.745 1.389 1.255 0.7501 0.4309
0.746 1.405 1.289 0.74 0.4224
0.747 1.422 1.324 0.7301 0.4141
0.748 1.439 1.359 0.7204 0.4061
0.749 1.456 1.396 0.7108 0.3983
0.75 1.473 1.435 0.7014 0.3908
0.751 1.49 1.475 0.6922 0.3834
0.752 1.507 1.516 0.6831 0.3762
0.753 1.524 1.558 0.6742 0.3693
0.754 1.541 1.603 0.6654 0.3625
0.755 1.559 1.648 0.6568 0.3559
0.756 1.576 1.695 0.6483 0.3494
0.757 1.594 1.744 0.64 0.3432
0.758 1.611 1.795 0.6318 0.3371
0.759 1.629 1.847 0.6237 0.3312
0.76 1.646 1.901 0.6158 0.3254
0.761 1.664 1.957 0.608 0.3197
0.762 1.681 2.015 0.6004 0.3142
0.763 1.698 2.074 0.5929 0.3089
0.764 1.716 2.135 0.5855 0.3037
0.765 1.733 2.199 0.5782 0.2986
0.766 1.75 2.264 0.5711 0.2936
0.767 1.767 2.331 0.5641 0.2888
0.768 1.784 2.4 0.5572 0.2841
0.769 1.801 2.471 0.5504 0.2795
0.77 1.817 2.544 0.5437 0.275
0.771 1.834 2.618 0.5372 0.2706
0.772 1.85 2.694 0.5308 0.2664
0.773 1.866 2.772 0.5244 0.2622
0.774 1.882 2.852 0.5182 0.2581
0.775 1.898 2.933 0.5121 0.2541
0.776 1.913 3.015 0.5061 0.2502
0.777 1.928 3.098 0.5002 0.2465
0.778 1.943 3.183 0.4944 0.2427
0.779 1.957 3.268 0.4887 0.2391
0.78 1.971 3.353 0.4831 0.2356
0.781 1.985 3.439 0.4775 0.2321
0.782 1.999 3.525 0.4721 0.2288
0.783 2.012 3.61 0.4668 0.2255
0.784 2.024 3.694 0.4615 0.2222
0.785 2.037 3.777 0.4564 0.2191
0.786 2.048 3.858 0.4513 0.216
0.787 2.06 3.938 0.4463 0.213
0.788 2.071 4.014 0.4414 0.21
0.789 2.081 4.088 0.4366 0.2071
0.79 2.091 4.158 0.4319 0.2043
0.791 2.1 4.224 0.4272 0.2015
0.792 2.109 4.286 0.4226 0.1988
0.793 2.118 4.343 0.4181 0.1962
0.794 2.125 4.395 0.4137 0.1936
0.795 2.133 4.441 0.4093 0.1911
0.796 2.139 4.48 0.405 0.1886
0.797 2.145 4.514 0.4008 0.1862
0.798 2.151 4.54 0.3967 0.1838
0.799 2.156 4.56 0.3926 0.1814
0.8 2.16 4.573 0.3886 0.1792
0.801 2.164 4.578 0.3846 0.1769
0.802 2.167 4.577 0.3807 0.1747
0.803 2.17 4.568 0.3769 0.1726
0.804 2.172 4.553 0.3732 0.1705
0.805 2.174 4.531 0.3695 0.1684
0.806 2.174 4.502 0.3658 0.1664
0.807 2.175 4.467 0.3622 0.1644
0.808 2.174 4.427 0.3587 0.1625
0.809 2.173 4.38 0.3552 0.1606
0.81 2.172 4.329 0.3518 0.1587
0.811 2.17 4.273 0.3485 0.1569
0.812 2.167 4.213 0.3452 0.1551
0.813 2.164 4.149 0.3419 0.1533
0.814 2.16 4.082 0.3387 0.1516
0.815 2.156 4.012 0.3356 0.1499
0.816 2.151 3.94 0.3325 0.1483
0.817 2.146 3.866 0.3294 0.1466
0.818 2.14 3.79 0.3264 0.145
0.819 2.134 3.713 0.3234 0.1435
0.82 2.127 3.635 0.3205 0.1419
0.821 2.12 3.557 0.3177 0.1404
0.822 2.113 3.478 0.3149 0.139
0.823 2.105 3.4 0.3121 0.1375
0.824 2.096 3.322 0.3093 0.1361
0.825 2.087 3.244 0.3067 0.1347
0.826 2.078 3.167 0.304 0.1333
0.827 2.068 3.092 0.3014 0.132
0.828 2.059 3.017 0.2988 0.1306
0.829 2.048 2.943 0.2963 0.1293
0.83 2.038 2.871 0.2938 0.1281
0.831 2.027 2.801 0.2914 0.1268
0.832 2.016 2.731 0.289 0.1256
0.833 2.004 2.664 0.2866 0.1244
0.834 1.992 2.598 0.2842 0.1232
0.835 1.981 2.533 0.2819 0.122
0.836 1.968 2.47 0.2797 0.1209
0.837 1.956 2.409 0.2774 0.1197
0.838 1.943 2.35 0.2752 0.1186
0.839 1.931 2.292 0.2731 0.1175
0.84 1.918 2.235 0.2709 0.1165
0.841 1.905 2.181 0.2688 0.1154
0.842 1.892 2.128 0.2668 0.1144
0.843 1.878 2.076 0.2647 0.1134
0.844 1.865 2.027 0.2627 0.1124
0.845 1.852 1.978 0.2607 0.1114
0.846 1.838 1.931 0.2588 0.1104
0.847 1.825 1.886 0.2569 0.1095
0.848 1.811 1.842 0.255 0.1086
0.849 1.797 1.799 0.2531 0.1077
0.85 1.783 1.758 0.2513 0.1068
0.851 1.77 1.718 0.2495 0.1059
0.852 1.756 1.679 0.2477 0.105
0.853 1.742 1.642 0.2459 0.1042
0.854 1.728 1.606 0.2442 0.1033
0.855 1.715 1.57 0.2425 0.1025
0.856 1.701 1.536 0.2408 0.1017
0.857 1.687 1.503 0.2392 0.1009
0.858 1.674 1.472 0.2375 0.1001
0.859 1.66 1.441 0.2359 0.09932
0.86 1.647 1.411 0.2343 0.09856
0.861 1.633 1.382 0.2328 0.09781
0.862 1.62 1.354 0.2313 0.09708
0.863 1.607 1.326 0.2297 0.09635
0.864 1.593 1.3 0.2283 0.09564
0.865 1.58 1.274 0.2268 0.09494
0.866 1.567 1.25 0.2253 0.09425
0.867 1.554 1.226 0.2239 0.09358
0.868 1.541 1.202 0.2225 0.09291
0.869 1.529 1.18 0.2211 0.09226
0.87 1.516 1.158 0.2198 0.09161
0.871 1.504 1.137 0.2184 0.09098
0.872 1.491 1.116 0.2171 0.09035
0.873 1.479 1.096 0.2158 0.08974
0.874 1.467 1.077 0.2145 0.08914
0.875 1.455 1.058 0.2133 0.08854
0.876 1.443 1.04 0.212 0.08796
0.877 1.431 1.022 0.2108 0.08738
0.878 1.419 1.005 0.2096 0.08682
0.879 1.408 0.9881 0.2084 0.08626
0.88 1.396 0.9719 0.2072 0.08571
0.881 1.385 0.9562 0.206 0.08517
0.882 1.374 0.9409 0.2049 0.08464
0.883 1.363 0.926 0.2038 0.08412
0.884 1.352 0.9116 0.2027 0.08361
0.885 1.341 0.8975 0.2016 0.0831
0.886 1.33 0.8839 0.2005 0.0826
0.887 1.32 0.8706 0.1994 0.08211
0.888 1.31 0.8577 0.1984 0.08163
0.889 1.299 0.8452 0.1974 0.08116
0.89 1.289 0.833 0.1964 0.08069
0.891 1.279 0.8211 0.1954 0.08023
0.892 1.27 0.8096 0.1944 0.07978
0.893 1.26 0.7984 0.1934 0.07934
0.894 1.25 0.7874 0.1925 0.0789
0.895 1.241 0.7768 0.1915 0.07847
0.896 1.232 0.7664 0.1906 0.07805
0.897 1.223 0.7564 0.1897 0.07763
0.898 1.214 0.7465 0.1888 0.07722
0.899 1.205 0.737 0.1879 0.07682
0.9 1.196 0.7277 0.187 0.07642
0.901 1.187 0.7186 0.1862 0.07603
0.902 1.179 0.7098 0.1853 0.07565
0.903 1.171 0.7012 0.1845 0.07527
0.904 1.162 0.6928 0.1837 0.0749
0.905 1.154 0.6846 0.1829 0.07453
0.906 1.146 0.6767 0.1821 0.07417
0.907 1.139 0.6689 0.1813 0.07382
0.908 1.131 0.6614 0.1806 0.07347
0.909 1.123 0.654 0.1798 0.07313
0.91 1.116 0.6468 0.1791 0.07279
0.911 1.108 0.6398 0.1783 0.07246
0.912 1.101 0.633 0.1776 0.07214
0.913 1.094 0.6264 0.1769 0.07182
0.914 1.087 0.6199 0.1762 0.0715
0.915 1.08 0.6135 0.1755 0.07119
0.916 1.074 0.6074 0.1748 0.07089
0.917 1.067 0.6014 0.1742 0.07059
0.918 1.06 0.5955 0.1735 0.0703
0.919 1.054 0.5898 0.1729 0.07001
0.92 1.048 0.5842 0.1722 0.06972
0.921 1.041 0.5787 0.1716 0.06945
0.922 1.035 0.5734 0.171 0.06917
0.923 1.029 0.5682 0.1704 0.0689
0.924 1.024 0.5632 0.1698 0.06864
0.925 1.018 0.5583 0.1692 0.06838
0.926 1.012 0.5534 0.1687 0.06812
0.927 1.007 0.5488 0.1681 0.06787
0.928 1.001 0.5442 0.1676 0.06763
0.929 0.9958 0.5397 0.167 0.06739
0.93 0.9905 0.5354 0.1665 0.06715
0.931 0.9853 0.5311 0.166 0.06692
0.932 0.9803 0.527 0.1654 0.06669
0.933 0.9753 0.5229 0.1649 0.06646
0.934 0.9705 0.519 0.1644 0.06624
0.935 0.9657 0.5151 0.164 0.06603
0.936 0.961 0.5114 0.1635 0.06582
0.937 0.9564 0.5077 0.163 0.06561
0.938 0.952 0.5042 0.1626 0.06541
0.939 0.9476 0.5007 0.1621 0.06521
0.94 0.9433 0.4973 0.1617 0.06501
0.941 0.939 0.494 0.1612 0.06482
0.942 0.9349 0.4908 0.1608 0.06463
0.943 0.9309 0.4876 0.1604 0.06445
0.944 0.9269 0.4846 0.16 0.06427
0.945 0.923 0.4816 0.1596 0.06409
0.946 0.9192 0.4787 0.1592 0.06392
0.947 0.9155 0.4759 0.1588 0.06375
0.948 0.9119 0.4731 0.1584 0.06358
0.949 0.9084 0.4705 0.1581 0.06342
0.95 0.9049 0.4678 0.1577 0.06327
0.951 0.9016 0.4653 0.1574 0.06311
0.952 0.8983 0.4628 0.157 0.06296
0.953 0.895 0.4604 0.1567 0.06281
0.954 0.8919 0.4581 0.1564 0.06267
0.955 0.8888 0.4558 0.1561 0.06253
0.956 0.8859 0.4536 0.1557 0.06239
0.957 0.883 0.4515 0.1554 0.06226
0.958 0.8801 0.4494 0.1551 0.06213
0.959 0.8774 0.4474 0.1549 0.062
0.96 0.8747 0.4454 0.1546 0.06188
0.961 0.8721 0.4435 0.1543 0.06176
0.962 0.8696 0.4417 0.154 0.06164
0.963 0.8671 0.4399 0.1538 0.06153
0.964 0.8647 0.4382 0.1535 0.06142
0.965 0.8624 0.4365 0.1533 0.06131
0.966 0.8602 0.4349 0.1531 0.06121
0.967 0.858 0.4333 0.1528 0.06111
0.968 0.8559 0.4318 0.1526 0.06101
0.969 0.8538 0.4304 0.1524 0.06092
0.97 0.8519 0.429 0.1522 0.06083
0.971 0.85 0.4276 0.152 0.06074
0.972 0.8482 0.4263 0.1518 0.06066
0.973 0.8464 0.4251 0.1516 0.06057
0.974 0.8447 0.4239 0.1514 0.0605
0.975 0.8431 0.4227 0.1513 0.06042
0.976 0.8415 0.4216 0.1511 0.06035
0.977 0.84 0.4206 0.1509 0.06028
0.978 0.8386 0.4196 0.1508 0.06021
0.979 0.8372 0.4186 0.1506 0.06015
0.98 0.8359 0.4177 0.1505 0.06009
0.981 0.8347 0.4169 0.1504 0.06003
0.982 0.8335 0.416 0.1502 0.05998
0.983 0.8324 0.4153 0.1501 0.05993
0.984 0.8314 0.4146 0.15 0.05988
0.985 0.8304 0.4139 0.1499 0.05983
0.986 0.8295 0.4132 0.1498 0.05979
0.987 0.8287 0.4127 0.1497 0.05975
0.988 0.8279 0.4121 0.1496 0.05972
0.989 0.8272 0.4116 0.1496 0.05968
0.99 0.8265 0.4112 0.1495 0.05965
0.991 0.8259 0.4107 0.1494 0.05963
0.992 0.8254 0.4104 0.1494 0.0596
0.993 0.8249 0.4101 0.1493 0.05958
0.994 0.8245 0.4098 0.1493 0.05956
0.995 0.8242 0.4095 0.1492 0.05954
0.996 0.8239 0.4093 0.1492 0.05953
0.997 0.8237 0.4092 0.1492 0.05952
0.998 0.8235 0.4091 0.1492 0.05951
0.999 0.8234 0.409 0.1492 0.05951
